"N_Protocol" "Status" "Species" "Branch_N" "Length" "N_Thorns" "N_Twigs" "Longest_thorn" "N_browsed_Twigs" "Branch_esc" "FlowerOrFruit" "BDI" "Thorn_density" "BrowRate" "Bite"
115 "Escaped" "Malus" 1 10 0 12 NA 5 "no" 0 1.2 0 0.5 1
115 "Escaped" "Malus" 2 10 0 13 NA 1 "no" 0 1.3 0 0.1 1
115 "Escaped" "Malus" 3 10 2 15 1.4 3 "no" 0 1.5 0.2 0.3 1
115 "Escaped" "Malus" 4 10 4 11 2.4 2 "no" 0 1.1 0.4 0.2 1
115 "Escaped" "Malus" 5 10 4 14 0.6 4 "no" 0 1.4 0.4 0.4 1
115 "Escaped" "Malus" 6 10 2 10 1.4 2 "no" 0 1 0.2 0.2 1
115 "Escaped" "Malus" 7 10 5 13 1.7 3 "no" 0 1.3 0.5 0.3 1
115 "Escaped" "Malus" 8 10 0 8 NA 1 "no" 0 0.8 0 0.1 1
115 "Escaped" "Malus" 1 10 0 10 NA 2 "yes" 0 1 0 0.2 1
115 "Escaped" "Malus" 2 10 0 7 NA 0 "yes" 0 0.7 0 0 0
115 "Escaped" "Malus" 3 10 0 7 NA 0 "yes" 0 0.7 0 0 0
115 "Escaped" "Malus" 4 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1
115 "Escaped" "Malus" 5 10 0 8 NA 0 "yes" 0 0.8 0 0 0
115 "Escaped" "Malus" 6 10 0 8 NA 1 "yes" 0 0.8 0 0.1 1
115 "Escaped" "Malus" 7 10 2 9 1.2 1 "yes" 0 0.9 0.2 0.1 1
115 "Escaped" "Malus" 8 10 0 8 NA 1 "yes" 0 0.8 0 0.1 1
116 "Not escaped" "Carpinus" 1 10 0 3 NA 1 "no" 0 0.3 0 0.1 1
116 "Not escaped" "Carpinus" 2 10 0 3 NA 1 "no" 0 0.3 0 0.1 1
116 "Not escaped" "Carpinus" 3 10 0 5 NA 3 "no" 0 0.5 0 0.3 1
116 "Not escaped" "Carpinus" 4 10 0 7 NA 5 "no" 0 0.7 0 0.5 1
116 "Not escaped" "Carpinus" 5 10 0 9 NA 6 "no" 0 0.9 0 0.6 1
116 "Not escaped" "Carpinus" 6 10 0 7 NA 7 "no" 0 0.7 0 0.7 1
116 "Not escaped" "Carpinus" 7 10 0 3 NA 2 "no" 0 0.3 0 0.2 1
116 "Not escaped" "Carpinus" 8 10 0 4 NA 1 "no" 0 0.4 0 0.1 1
117 "Not escaped" "Carpinus" 1 10 0 6 NA 4 "no" 0 0.6 0 0.4 1
117 "Not escaped" "Carpinus" 2 10 0 3 NA 3 "no" 0 0.3 0 0.3 1
117 "Not escaped" "Carpinus" 3 10 0 3 NA 3 "no" 0 0.3 0 0.3 1
117 "Not escaped" "Carpinus" 4 10 0 11 NA 10 "no" 0 1.1 0 1 1
117 "Not escaped" "Carpinus" 5 10 0 4 NA 3 "no" 0 0.4 0 0.3 1
117 "Not escaped" "Carpinus" 6 8.5 0 7 NA 6 "no" 0 0.823529411764706 0 0.705882352941177 1
117 "Not escaped" "Carpinus" 7 10 0 4 NA 3 "no" 0 0.4 0 0.3 1
117 "Not escaped" "Carpinus" 8 10 0 11 NA 8 "no" 0 1.1 0 0.8 1
118 "Not escaped" "Malus" 1 10 0 9 NA 3 "no" 0 0.9 0 0.3 1
118 "Not escaped" "Malus" 2 9 3 7 0.2 1 "no" 0 0.777777777777778 0.333333333333333 0.111111111111111 1
118 "Not escaped" "Malus" 3 10 4 8 1 1 "no" 0 0.8 0.4 0.1 1
118 "Not escaped" "Malus" 4 10 5 5 2.5 1 "no" 0 0.5 0.5 0.1 1
118 "Not escaped" "Malus" 5 10 5 11 3.6 2 "no" 0 1.1 0.5 0.2 1
118 "Not escaped" "Malus" 6 10 2 8 1 4 "no" 0 0.8 0.2 0.4 1
118 "Not escaped" "Malus" 7 10 3 14 2 6 "no" 0 1.4 0.3 0.6 1
118 "Not escaped" "Malus" 8 10 4 9 1.6 3 "no" 0 0.9 0.4 0.3 1
119 "Escaped" "Malus" 1 10 0 12 NA 2 "no" 0 1.2 0 0.2 1
119 "Escaped" "Malus" 2 10 1 27 0.5 12 "no" 0 2.7 0.1 1.2 1
119 "Escaped" "Malus" 3 10 0 8 NA 1 "no" 0 0.8 0 0.1 1
119 "Escaped" "Malus" 4 10 0 8 NA 2 "no" 0 0.8 0 0.2 1
119 "Escaped" "Malus" 5 10 0 11 NA 2 "no" 0 1.1 0 0.2 1
119 "Escaped" "Malus" 6 10 1 27 0.9 6 "no" 0 2.7 0.1 0.6 1
119 "Escaped" "Malus" 7 10 4 13 2.2 2 "no" 0 1.3 0.4 0.2 1
119 "Escaped" "Malus" 8 10 3 14 0.4 2 "no" 0 1.4 0.3 0.2 1
119 "Escaped" "Malus" 1 10 1 11 0.4 1 "yes" 0 1.1 0.1 0.1 1
119 "Escaped" "Malus" 2 10 0 7 NA 0 "yes" 0 0.7 0 0 0
119 "Escaped" "Malus" 3 10 0 8 NA 0 "yes" 0 0.8 0 0 0
119 "Escaped" "Malus" 4 10 0 8 NA 0 "yes" 0 0.8 0 0 0
119 "Escaped" "Malus" 5 10 0 8 NA 0 "yes" 0 0.8 0 0 0
119 "Escaped" "Malus" 6 10 1 6 1 1 "yes" 0 0.6 0.1 0.1 1
119 "Escaped" "Malus" 7 10 0 10 NA 0 "yes" 0 1 0 0 0
119 "Escaped" "Malus" 8 10 0 12 NA 0 "yes" 0 1.2 0 0 0
120 "Not escaped" "Malus" 1 10 0 9 NA 5 "no" 0 0.9 0 0.5 1
120 "Not escaped" "Malus" 2 7.5 0 5 NA 4 "no" 0 0.666666666666667 0 0.533333333333333 1
120 "Not escaped" "Malus" 3 10 0 8 NA 5 "no" 0 0.8 0 0.5 1
120 "Not escaped" "Malus" 4 10 1 9 0.4 6 "no" 0 0.9 0.1 0.6 1
120 "Not escaped" "Malus" 5 10 2 10 0.6 4 "no" 0 1 0.2 0.4 1
120 "Not escaped" "Malus" 6 10 2 6 1 2 "no" 0 0.6 0.2 0.2 1
120 "Not escaped" "Malus" 7 10 3 10 1 4 "no" 0 1 0.3 0.4 1
120 "Not escaped" "Malus" 8 8 1 9 0.6 2 "no" 0 1.125 0.125 0.25 1
121 "Escaped" "Malus" 1 10 0 8 NA 4 "no" 0 0.8 0 0.4 1
121 "Escaped" "Malus" 2 10 0 10 NA 4 "no" 0 1 0 0.4 1
121 "Escaped" "Malus" 3 10 0 9 NA 3 "no" 0 0.9 0 0.3 1
121 "Escaped" "Malus" 4 10 1 16 0.6 7 "no" 0 1.6 0.1 0.7 1
121 "Escaped" "Malus" 5 10 1 11 1.2 4 "no" 0 1.1 0.1 0.4 1
121 "Escaped" "Malus" 6 10 0 13 NA 2 "no" 0 1.3 0 0.2 1
121 "Escaped" "Malus" 7 10 0 20 NA 8 "no" 0 2 0 0.8 1
121 "Escaped" "Malus" 8 10 0 6 NA 2 "no" 0 0.6 0 0.2 1
121 "Escaped" "Malus" 1 10 0 8 NA 3 "yes" 0 0.8 0 0.3 1
121 "Escaped" "Malus" 2 10 0 4 NA 1 "yes" 0 0.4 0 0.1 1
121 "Escaped" "Malus" 3 10 0 5 NA 1 "yes" 0 0.5 0 0.1 1
121 "Escaped" "Malus" 4 10 1 8 0.7 1 "yes" 0 0.8 0.1 0.1 1
121 "Escaped" "Malus" 5 10 0 8 NA 0 "yes" 0 0.8 0 0 0
121 "Escaped" "Malus" 6 10 0 8 NA 2 "yes" 0 0.8 0 0.2 1
121 "Escaped" "Malus" 7 10 0 10 NA 2 "yes" 0 1 0 0.2 1
121 "Escaped" "Malus" 8 10 0 6 NA 0 "yes" 0 0.6 0 0 0
122 "Not escaped" "Malus" 1 10 2 8 0.9 3 "no" 0 0.8 0.2 0.3 1
122 "Not escaped" "Malus" 2 10 4 12 0.6 10 "no" 0 1.2 0.4 1 1
122 "Not escaped" "Malus" 3 10 2 8 1.3 6 "no" 0 0.8 0.2 0.6 1
122 "Not escaped" "Malus" 4 10 0 11 NA 4 "no" 0 1.1 0 0.4 1
122 "Not escaped" "Malus" 5 10 4 6 1.1 5 "no" 0 0.6 0.4 0.5 1
122 "Not escaped" "Malus" 6 10 5 4 2.8 3 "no" 0 0.4 0.5 0.3 1
122 "Not escaped" "Malus" 7 10 4 14 1.5 9 "no" 0 1.4 0.4 0.9 1
122 "Not escaped" "Malus" 8 10 1 8 0.7 2 "no" 0 0.8 0.1 0.2 1
123 "Escaped" "Malus" 1 10 1 21 1.3 6 "no" 0 2.1 0.1 0.6 1
123 "Escaped" "Malus" 2 10 0 10 NA 2 "no" 0 1 0 0.2 1
123 "Escaped" "Malus" 3 10 3 10 0.9 4 "no" 0 1 0.3 0.4 1
123 "Escaped" "Malus" 4 10 0 7 NA 3 "no" 0 0.7 0 0.3 1
123 "Escaped" "Malus" 5 10 0 7 NA 3 "no" 0 0.7 0 0.3 1
123 "Escaped" "Malus" 6 10 0 11 NA 4 "no" 0 1.1 0 0.4 1
123 "Escaped" "Malus" 7 10 0 9 NA 3 "no" 0 0.9 0 0.3 1
123 "Escaped" "Malus" 8 10 0 14 NA 0 "no" 0 1.4 0 0 0
123 "Escaped" "Malus" 1 10 0 6 NA 0 "yes" 0 0.6 0 0 0
123 "Escaped" "Malus" 2 10 0 7 NA 0 "yes" 0 0.7 0 0 0
123 "Escaped" "Malus" 3 10 0 5 NA 2 "yes" 0 0.5 0 0.2 1
123 "Escaped" "Malus" 4 10 0 9 NA 0 "yes" 0 0.9 0 0 0
123 "Escaped" "Malus" 5 10 0 7 NA 0 "yes" 0 0.7 0 0 0
123 "Escaped" "Malus" 6 10 0 5 NA 0 "yes" 0 0.5 0 0 0
123 "Escaped" "Malus" 7 10 0 6 NA 0 "yes" 0 0.6 0 0 0
123 "Escaped" "Malus" 8 10 0 5 NA 0 "yes" 0 0.5 0 0 0
124 "Not escaped" "Tilia" 1 10 0 3 NA 1 "no" 0 0.3 0 0.1 1
124 "Not escaped" "Tilia" 2 10 0 2 NA 0 "no" 0 0.2 0 0 0
124 "Not escaped" "Tilia" 3 10 0 4 NA 3 "no" 0 0.4 0 0.3 1
124 "Not escaped" "Tilia" 4 10 0 5 NA 3 "no" 0 0.5 0 0.3 1
124 "Not escaped" "Tilia" 5 10 0 5 NA 4 "no" 0 0.5 0 0.4 1
124 "Not escaped" "Tilia" 6 10 0 6 NA 4 "no" 0 0.6 0 0.4 1
124 "Not escaped" "Tilia" 7 10 0 5 NA 4 "no" 0 0.5 0 0.4 1
124 "Not escaped" "Tilia" 8 10 0 9 NA 6 "no" 0 0.9 0 0.6 1
125 "Not escaped" "Malus" 1 10 9 15 1.9 9 "no" 0 1.5 0.9 0.9 1
125 "Not escaped" "Malus" 2 10 7 8 2.6 4 "no" 0 0.8 0.7 0.4 1
125 "Not escaped" "Malus" 3 10 8 9 1.4 3 "no" 0 0.9 0.8 0.3 1
125 "Not escaped" "Malus" 4 10 5 23 0.9 6 "no" 0 2.3 0.5 0.6 1
125 "Not escaped" "Malus" 5 10 1 4 3.8 0 "no" 0 0.4 0.1 0 0
125 "Not escaped" "Malus" 6 10 3 10 0.8 6 "no" 0 1 0.3 0.6 1
125 "Not escaped" "Malus" 7 10 3 13 1 6 "no" 0 1.3 0.3 0.6 1
125 "Not escaped" "Malus" 8 10 3 11 3.4 3 "no" 0 1.1 0.3 0.3 1
126 "Escaped" "Malus" 1 10 2 11 1.5 2 "no" 0 1.1 0.2 0.2 1
126 "Escaped" "Malus" 2 10 3 11 1.3 4 "no" 0 1.1 0.3 0.4 1
126 "Escaped" "Malus" 3 10 0 6 NA 3 "no" 0 0.6 0 0.3 1
126 "Escaped" "Malus" 4 10 2 8 3 2 "no" 0 0.8 0.2 0.2 1
126 "Escaped" "Malus" 5 10 0 8 NA 0 "no" 0 0.8 0 0 0
126 "Escaped" "Malus" 6 10 0 9 NA 1 "no" 0 0.9 0 0.1 1
126 "Escaped" "Malus" 7 10 3 12 1.2 2 "no" 0 1.2 0.3 0.2 1
126 "Escaped" "Malus" 8 10 0 9 NA 2 "no" 0 0.9 0 0.2 1
126 "Escaped" "Malus" 1 10 0 1 NA 1 "yes" 0 0.1 0 0.1 1
126 "Escaped" "Malus" 2 10 0 6 NA 2 "yes" 0 0.6 0 0.2 1
126 "Escaped" "Malus" 3 10 0 7 NA 0 "yes" 0 0.7 0 0 0
126 "Escaped" "Malus" 4 10 0 10 NA 0 "yes" 0 1 0 0 0
126 "Escaped" "Malus" 5 10 0 7 NA 0 "yes" 0 0.7 0 0 0
126 "Escaped" "Malus" 6 10 0 7 NA 1 "yes" 0 0.7 0 0.1 1
126 "Escaped" "Malus" 7 10 0 8 NA 1 "yes" 0 0.8 0 0.1 1
126 "Escaped" "Malus" 8 10 0 8 NA 0 "yes" 0 0.8 0 0 0
127 "Not escaped" "Carpinus" 1 10 0 9 NA 5 "no" 0 0.9 0 0.5 1
127 "Not escaped" "Carpinus" 2 10 0 8 NA 5 "no" 0 0.8 0 0.5 1
127 "Not escaped" "Carpinus" 3 8 0 8 NA 7 "no" 0 1 0 0.875 1
127 "Not escaped" "Carpinus" 4 10 0 9 NA 5 "no" 0 0.9 0 0.5 1
127 "Not escaped" "Carpinus" 5 10 0 9 NA 5 "no" 0 0.9 0 0.5 1
127 "Not escaped" "Carpinus" 6 10 0 20 NA 11 "no" 0 2 0 1.1 1
127 "Not escaped" "Carpinus" 7 10 0 7 NA 2 "no" 0 0.7 0 0.2 1
127 "Not escaped" "Carpinus" 8 10 0 12 NA 10 "no" 0 1.2 0 1 1
128 "Not escaped" "Prunus" 1 10 0 3 NA 3 "no" 0 0.3 0 0.3 1
128 "Not escaped" "Prunus" 2 10 0 8 NA 2 "no" 0 0.8 0 0.2 1
128 "Not escaped" "Prunus" 3 10 1 9 0.6 4 "no" 0 0.9 0.1 0.4 1
128 "Not escaped" "Prunus" 4 10 1 9 1.4 4 "no" 0 0.9 0.1 0.4 1
128 "Not escaped" "Prunus" 5 10 0 15 NA 6 "no" 0 1.5 0 0.6 1
128 "Not escaped" "Prunus" 6 10 0 7 NA 3 "no" 0 0.7 0 0.3 1
128 "Not escaped" "Prunus" 7 10 0 7 NA 3 "no" 0 0.7 0 0.3 1
128 "Not escaped" "Prunus" 8 10 0 9 NA 7 "no" 0 0.9 0 0.7 1
129 "Escaped" "Prunus" 1 10 2 12 4.2 3 "no" 0 1.2 0.2 0.3 1
129 "Escaped" "Prunus" 2 10 5 15 3.2 5 "no" 0 1.5 0.5 0.5 1
129 "Escaped" "Prunus" 3 10 9 8 2.3 3 "no" 0 0.8 0.9 0.3 1
129 "Escaped" "Prunus" 4 10 1 3 6.8 0 "no" 0 0.3 0.1 0 0
129 "Escaped" "Prunus" 5 10 1 7 2.5 4 "no" 0 0.7 0.1 0.4 1
129 "Escaped" "Prunus" 6 10 4 9 1 4 "no" 0 0.9 0.4 0.4 1
129 "Escaped" "Prunus" 7 10 4 20 1 13 "no" 0 2 0.4 1.3 1
129 "Escaped" "Prunus" 8 10 2 20 1.7 11 "no" 0 2 0.2 1.1 1
129 "Escaped" "Prunus" 1 10 0 7 NA 0 "yes" 0 0.7 0 0 0
129 "Escaped" "Prunus" 2 10 1 8 1.8 3 "yes" 0 0.8 0.1 0.3 1
129 "Escaped" "Prunus" 3 10 0 10 NA 0 "yes" 0 1 0 0 0
129 "Escaped" "Prunus" 4 10 0 9 NA 1 "yes" 0 0.9 0 0.1 1
129 "Escaped" "Prunus" 5 10 0 8 NA 1 "yes" 0 0.8 0 0.1 1
129 "Escaped" "Prunus" 6 10 0 7 NA 0 "yes" 0 0.7 0 0 0
129 "Escaped" "Prunus" 7 10 0 7 NA 0 "yes" 0 0.7 0 0 0
129 "Escaped" "Prunus" 8 10 0 8 NA 1 "yes" 0 0.8 0 0.1 1
130 "Not escaped" "Carpinus" 1 10 0 7 NA 5 "no" 0 0.7 0 0.5 1
130 "Not escaped" "Carpinus" 2 10 0 8 NA 3 "no" 0 0.8 0 0.3 1
130 "Not escaped" "Carpinus" 3 10 0 8 NA 2 "no" 0 0.8 0 0.2 1
130 "Not escaped" "Carpinus" 4 10 0 9 NA 3 "no" 0 0.9 0 0.3 1
130 "Not escaped" "Carpinus" 5 10 0 8 NA 2 "no" 0 0.8 0 0.2 1
130 "Not escaped" "Carpinus" 6 9 0 7 NA 3 "no" 0 0.777777777777778 0 0.333333333333333 1
130 "Not escaped" "Carpinus" 7 10 0 10 NA 6 "no" 0 1 0 0.6 1
130 "Not escaped" "Carpinus" 8 8 0 6 NA 4 "no" 0 0.75 0 0.5 1
131 "Not escaped" "Malus" 1 10 2 13 2.4 6 "no" 0 1.3 0.2 0.6 1
131 "Not escaped" "Malus" 2 9.5 0 14 NA 4 "no" 0 1.47368421052632 0 0.421052631578947 1
131 "Not escaped" "Malus" 3 9.5 1 6 0.9 2 "no" 0 0.631578947368421 0.105263157894737 0.210526315789474 1
131 "Not escaped" "Malus" 4 10 0 9 NA 0 "no" 0 0.9 0 0 0
131 "Not escaped" "Malus" 5 10 0 8 NA 3 "no" 0 0.8 0 0.3 1
131 "Not escaped" "Malus" 6 10 1 11 0.5 1 "no" 0 1.1 0.1 0.1 1
131 "Not escaped" "Malus" 7 10 3 10 1.6 5 "no" 0 1 0.3 0.5 1
131 "Not escaped" "Malus" 8 10 0 11 NA 0 "no" 0 1.1 0 0 0
132 "Not escaped" "Malus" 1 10 5 11 2.1 5 "no" 0 1.1 0.5 0.5 1
132 "Not escaped" "Malus" 2 10 0 6 NA 1 "no" 0 0.6 0 0.1 1
132 "Not escaped" "Malus" 3 10 1 22 1 8 "no" 0 2.2 0.1 0.8 1
132 "Not escaped" "Malus" 4 10 1 6 0.4 3 "no" 0 0.6 0.1 0.3 1
132 "Not escaped" "Malus" 5 10 4 11 0.6 11 "no" 0 1.1 0.4 1.1 1
132 "Not escaped" "Malus" 6 10 0 5 NA 5 "no" 0 0.5 0 0.5 1
132 "Not escaped" "Malus" 7 10 0 10 NA 3 "no" 0 1 0 0.3 1
132 "Not escaped" "Malus" 8 10 0 9 NA 1 "no" 0 0.9 0 0.1 1
133 "Escaped" "Malus" 1 10 4 19 2.5 8 "no" 0 1.9 0.4 0.8 1
133 "Escaped" "Malus" 2 9 1 9 0.5 3 "no" 0 1 0.111111111111111 0.333333333333333 1
133 "Escaped" "Malus" 3 10 2 8 3.8 0 "no" 0 0.8 0.2 0 0
133 "Escaped" "Malus" 4 10 1 12 0.4 4 "no" 0 1.2 0.1 0.4 1
133 "Escaped" "Malus" 5 10 0 8 NA 0 "no" 0 0.8 0 0 0
133 "Escaped" "Malus" 6 10 0 12 NA 2 "no" 0 1.2 0 0.2 1
133 "Escaped" "Malus" 7 10 1 14 0.9 1 "no" 0 1.4 0.1 0.1 1
133 "Escaped" "Malus" 8 10 1 8 0.9 1 "no" 0 0.8 0.1 0.1 1
133 "Escaped" "Malus" 1 10 0 10 NA 0 "yes" 0 1 0 0 0
133 "Escaped" "Malus" 2 10 0 6 NA 0 "yes" 0 0.6 0 0 0
133 "Escaped" "Malus" 3 10 0 7 NA 0 "yes" 0 0.7 0 0 0
133 "Escaped" "Malus" 4 10 0 8 NA 0 "yes" 0 0.8 0 0 0
133 "Escaped" "Malus" 5 10 0 6 NA 0 "yes" 0 0.6 0 0 0
133 "Escaped" "Malus" 6 10 0 7 NA 0 "yes" 0 0.7 0 0 0
133 "Escaped" "Malus" 7 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1
133 "Escaped" "Malus" 8 10 0 8 NA 0 "yes" 0 0.8 0 0 0
134 "Escaped" "Malus" 1 10 2 8 3.2 4 "no" 0 0.8 0.2 0.4 1
134 "Escaped" "Malus" 2 10 0 7 NA 4 "no" 0 0.7 0 0.4 1
134 "Escaped" "Malus" 3 10 0 7 NA 2 "no" 0 0.7 0 0.2 1
134 "Escaped" "Malus" 4 10 2 6 0.3 0 "no" 0 0.6 0.2 0 0
134 "Escaped" "Malus" 5 10 1 9 0.5 2 "no" 0 0.9 0.1 0.2 1
134 "Escaped" "Malus" 6 9 3 9 2.6 3 "no" 0 1 0.333333333333333 0.333333333333333 1
134 "Escaped" "Malus" 7 10 0 8 NA 2 "no" 0 0.8 0 0.2 1
134 "Escaped" "Malus" 8 10 3 13 1.4 4 "no" 0 1.3 0.3 0.4 1
134 "Escaped" "Malus" 1 10 0 8 NA 0 "yes" 0 0.8 0 0 0
134 "Escaped" "Malus" 2 10 0 7 NA 0 "yes" 0 0.7 0 0 0
134 "Escaped" "Malus" 3 10 0 4 NA 1 "yes" 0 0.4 0 0.1 1
134 "Escaped" "Malus" 4 10 0 8 NA 0 "yes" 0 0.8 0 0 0
134 "Escaped" "Malus" 5 10 0 1 NA 0 "yes" 0 0.1 0 0 0
134 "Escaped" "Malus" 6 10 0 8 NA 0 "yes" 0 0.8 0 0 0
134 "Escaped" "Malus" 7 10 0 6 NA 0 "yes" 0 0.6 0 0 0
134 "Escaped" "Malus" 8 10 0 7 NA 0 "yes" 0 0.7 0 0 0
135 "Not escaped" "Malus" 1 10 2 11 2.7 4 "no" 0 1.1 0.2 0.4 1
135 "Not escaped" "Malus" 2 10 2 9 1.3 3 "no" 0 0.9 0.2 0.3 1
135 "Not escaped" "Malus" 3 10 0 5 NA 4 "no" 0 0.5 0 0.4 1
135 "Not escaped" "Malus" 4 10 1 9 0.4 5 "no" 0 0.9 0.1 0.5 1
135 "Not escaped" "Malus" 5 10 2 5 3.7 2 "no" 0 0.5 0.2 0.2 1
135 "Not escaped" "Malus" 6 10 2 3 5.8 1 "no" 0 0.3 0.2 0.1 1
135 "Not escaped" "Malus" 7 10 0 7 NA 2 "no" 0 0.7 0 0.2 1
135 "Not escaped" "Malus" 8 9.5 3 7 1.3 5 "no" 0 0.736842105263158 0.315789473684211 0.526315789473684 1
136 "Escaped" "Malus" 1 10 1 9 0.4 2 "no" 0 0.9 0.1 0.2 1
136 "Escaped" "Malus" 2 10 1 7 1 0 "no" 0 0.7 0.1 0 0
136 "Escaped" "Malus" 3 10 2 10 0.8 2 "no" 0 1 0.2 0.2 1
136 "Escaped" "Malus" 4 10 2 9 1 2 "no" 0 0.9 0.2 0.2 1
136 "Escaped" "Malus" 5 10 2 6 3.1 2 "no" 0 0.6 0.2 0.2 1
136 "Escaped" "Malus" 6 10 0 11 NA 5 "no" 0 1.1 0 0.5 1
136 "Escaped" "Malus" 7 10 5 17 1.4 10 "no" 0 1.7 0.5 1 1
136 "Escaped" "Malus" 8 10 2 10 1.6 2 "no" 0 1 0.2 0.2 1
136 "Escaped" "Malus" 1 10 0 4 NA 0 "yes" 0 0.4 0 0 0
136 "Escaped" "Malus" 2 10 0 9 NA 0 "yes" 0 0.9 0 0 0
136 "Escaped" "Malus" 3 10 0 7 NA 0 "yes" 0 0.7 0 0 0
136 "Escaped" "Malus" 4 10 0 15 NA 1 "yes" 0 1.5 0 0.1 1
136 "Escaped" "Malus" 5 10 0 6 NA 0 "yes" 0 0.6 0 0 0
136 "Escaped" "Malus" 6 10 0 7 NA 0 "yes" 0 0.7 0 0 0
136 "Escaped" "Malus" 7 10 0 7 NA 2 "yes" 0 0.7 0 0.2 1
136 "Escaped" "Malus" 8 10 0 6 NA 0 "yes" 0 0.6 0 0 0
137 "Not escaped" "Malus" 1 8.5 3 17 1.8 5 "no" 0 2 0.352941176470588 0.588235294117647 1
137 "Not escaped" "Malus" 2 10 4 15 2.8 6 "no" 0 1.5 0.4 0.6 1
137 "Not escaped" "Malus" 3 10 4 14 1.4 7 "no" 0 1.4 0.4 0.7 1
137 "Not escaped" "Malus" 4 10 7 11 2.2 5 "no" 0 1.1 0.7 0.5 1
137 "Not escaped" "Malus" 5 10 2 14 1 7 "no" 0 1.4 0.2 0.7 1
137 "Not escaped" "Malus" 6 10 0 4 NA 1 "no" 0 0.4 0 0.1 1
137 "Not escaped" "Malus" 7 10 4 14 0.7 10 "no" 0 1.4 0.4 1 1
137 "Not escaped" "Malus" 8 10 1 13 0.5 9 "no" 0 1.3 0.1 0.9 1
138 "Escaped" "Malus" 1 10 0 9 NA 1 "no" 0 0.9 0 0.1 1
138 "Escaped" "Malus" 2 10 0 14 NA 7 "no" 0 1.4 0 0.7 1
138 "Escaped" "Malus" 3 10 0 6 NA 4 "no" 0 0.6 0 0.4 1
138 "Escaped" "Malus" 4 10 1 5 0.4 1 "no" 0 0.5 0.1 0.1 1
138 "Escaped" "Malus" 5 10 0 9 NA 3 "no" 0 0.9 0 0.3 1
138 "Escaped" "Malus" 6 10 0 10 NA 3 "no" 0 1 0 0.3 1
138 "Escaped" "Malus" 7 10 1 10 0.7 5 "no" 0 1 0.1 0.5 1
138 "Escaped" "Malus" 8 10 1 8 1.2 2 "no" 0 0.8 0.1 0.2 1
138 "Escaped" "Malus" 1 10 0 7 NA 0 "yes" 0 0.7 0 0 0
138 "Escaped" "Malus" 2 10 0 7 NA 0 "yes" 0 0.7 0 0 0
138 "Escaped" "Malus" 3 10 0 6 NA 2 "yes" 0 0.6 0 0.2 1
138 "Escaped" "Malus" 4 10 0 6 NA 0 "yes" 0 0.6 0 0 0
138 "Escaped" "Malus" 5 10 0 5 NA 0 "yes" 0 0.5 0 0 0
138 "Escaped" "Malus" 6 10 0 7 NA 2 "yes" 0 0.7 0 0.2 1
138 "Escaped" "Malus" 7 10 0 8 NA 5 "yes" 0 0.8 0 0.5 1
138 "Escaped" "Malus" 8 10 0 4 NA 0 "yes" 0 0.4 0 0 0
139 "Not escaped" "Quercus" 1 10 0 4 NA 2 "no" 0 0.4 0 0.2 1
139 "Not escaped" "Quercus" 2 10 0 5 NA 4 "no" 0 0.5 0 0.4 1
139 "Not escaped" "Quercus" 3 10 0 6 NA 3 "no" 0 0.6 0 0.3 1
139 "Not escaped" "Quercus" 4 10 0 11 NA 10 "no" 0 1.1 0 1 1
139 "Not escaped" "Quercus" 5 10 0 20 NA 16 "no" 0 2 0 1.6 1
139 "Not escaped" "Quercus" 6 10 0 5 NA 1 "no" 0 0.5 0 0.1 1
139 "Not escaped" "Quercus" 7 10 0 9 NA 7 "no" 0 0.9 0 0.7 1
139 "Not escaped" "Quercus" 8 10 0 7 NA 1 "no" 0 0.7 0 0.1 1
140 "Not escaped" "Quercus" 1 10 0 7 NA 3 "no" 0 0.7 0 0.3 1
140 "Not escaped" "Quercus" 2 10 0 13 NA 10 "no" 0 1.3 0 1 1
140 "Not escaped" "Quercus" 3 10 0 20 NA 8 "no" 0 2 0 0.8 1
140 "Not escaped" "Quercus" 4 10 0 7 NA 3 "no" 0 0.7 0 0.3 1
140 "Not escaped" "Quercus" 5 10 0 5 NA 3 "no" 0 0.5 0 0.3 1
140 "Not escaped" "Quercus" 6 10 0 7 NA 3 "no" 0 0.7 0 0.3 1
140 "Not escaped" "Quercus" 7 10 0 14 NA 9 "no" 0 1.4 0 0.9 1
140 "Not escaped" "Quercus" 8 10 0 10 NA 5 "no" 0 1 0 0.5 1
141 "Escaped" "Quercus" 1 10 0 9 NA 3 "no" 0 0.9 0 0.3 1
141 "Escaped" "Quercus" 2 10 0 16 NA 4 "no" 0 1.6 0 0.4 1
141 "Escaped" "Quercus" 3 10 0 10 NA 4 "no" 0 1 0 0.4 1
141 "Escaped" "Quercus" 4 10 0 11 NA 7 "no" 0 1.1 0 0.7 1
141 "Escaped" "Quercus" 5 10 0 5 NA 0 "no" 0 0.5 0 0 0
141 "Escaped" "Quercus" 6 10 0 8 NA 0 "no" 0 0.8 0 0 0
141 "Escaped" "Quercus" 7 10 0 11 NA 8 "no" 0 1.1 0 0.8 1
141 "Escaped" "Quercus" 8 10 0 7 NA 3 "no" 0 0.7 0 0.3 1
141 "Escaped" "Quercus" 1 10 0 7 NA 2 "yes" 0 0.7 0 0.2 1
